Course,Professor,GPA,% of A's,% of B's,% of C's,% of D's,% of F's,N
,ELLIOTT T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,9
,MILLER A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,OJEDA L,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,RIDLEY C,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,,,,,,,
CPSY-685,,,,,,,
,ELLIOTT T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
CPSY-689,,,,,,,
,BLAKE J,3.56,60.7%,35.3166666667%,3.51333333333%,0.0%,0.476666666667%,3
,CASTILLO L,3.77,90.91%,4.55%,0.0%,0.0%,4.55%,1
,FOURNIER C,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,OJEDA L,3.73,75.0%,23.44%,1.565%,0.0%,0.0%,2
,,,,,,,
DCED-160,,,,,,,
,BEDFORD D,3.45,54.55%,40.91%,0.0%,4.55%,0.0%,1
,BERGERON C,3.62,73.08%,23.08%,0.0%,0.0%,3.85%,1
,BYRNE K,3.56,60.0%,36.0%,4.0%,0.0%,0.0%,1
,,,,,,,
DCED-161,,,,,,,
,BEDFORD D,3.54,60.61%,34.845%,2.275%,2.275%,0.0%,2
,BYRNE K,3.82,82.35%,17.65%,0.0%,0.0%,0.0%,1
,,,,,,,
DCED-162,,,,,,,
,BEDFORD D,3.82,86.665%,8.335%,5.0%,0.0%,0.0%,2
,BYRNE K,3.77,76.92%,23.08%,0.0%,0.0%,0.0%,1
,,,,,,,
DCED-171,,,,,,,
,BERGERON C,3.83,83.33%,16.67%,0.0%,0.0%,0.0%,1
,STRONG M,3.71,71.27%,28.73%,0.0%,0.0%,0.0%,2
,,,,,,,
DCED-172,,,,,,,
,BERGERON C,3.9,89.8833333333%,10.1166666667%,0.0%,0.0%,0.0%,3
,,,,,,,
DCED-173,,,,,,,
,ARMSTRONG C,3.97,97.4366666667%,2.56333333333%,0.0%,0.0%,0.0%,3
,,,,,,,
DCED-202,,,,,,,
,ARMSTRONG C,3.93,95.5666666667%,3.12333333333%,0.94%,0.0%,0.366666666667%,3
,BEDFORD D,3.62,75.63%,15.86%,5.768%,0.834%,1.912%,5
,BERGERON C,3.86,89.06%,9.27333333333%,0.556666666667%,1.11%,0.0%,3
,POOLEY-DETWILER A,3.9,95.405%,2.84%,0.0%,0.0%,1.755%,2
,STRONG M,3.85,86.79%,12.335%,0.0%,0.875%,0.0%,2
,,,,,,,
DCED-203,,,,,,,
,BERGERON C,3.8,86.15%,10.91%,0.0%,2.94%,0.0%,2
,,,,,,,
DCED-301,,,,,,,
,ARMSTRONG C,3.71,76.47%,17.65%,5.88%,0.0%,0.0%,1
,BERGERON C,3.52,60.455%,33.825%,2.94%,2.78%,0.0%,2
,BYRNE K,3.4,66.67%,20.0%,6.67%,0.0%,6.67%,1
,,,,,,,
DCED-302,,,,,,,
,BERGERON C,3.72,72.325%,27.675%,0.0%,0.0%,0.0%,2
,,,,,,,
DCED-303,,,,,,,
,ARMSTRONG C,3.07,35.71%,42.86%,14.29%,7.14%,0.0%,1
,POOLEY-DETWILER A,3.43,52.695%,37.255%,10.045%,0.0%,0.0%,2
,,,,,,,
DCED-304,,,,,,,
