Course,Professor,GPA,% of A's,% of B's,% of C's,% of D's,% of F's,N
,,,,,,,
ARCH-330,,,,,,,
,OBRIEN M,3.52,55.8875%,41.18%,2.1975%,0.4375%,0.295%,4
,,,,,,,
ARCH-331,,,,,,,
,NICHOLS A,2.64,20.929%,36.931%,30.292%,8.674%,3.171%,10
,,,,,,,
ARCH-335,,,,,,,
,HABERL J,2.94,24.2571428571%,52.6871428571%,16.5942857143%,5.83%,0.631428571429%,7
,,,,,,,
ARCH-345,,,,,,,
,HOLLIDAY S,3.52,64.17%,26.545%,7.6225%,0.205%,1.4575%,4
,,,,,,,
ARCH-350,,,,,,,
,DEYONG S,3.17,39.7525%,36.54%,18.7%,3.9225%,1.0825%,4
,CAMPAGNOL G,3.45,46.41%,38.1533333333%,12.6633333333%,2.30333333333%,0.47%,3
,,,,,,,
ARCH-405,,,,,,,
,BABE J,3.85,85.38%,14.62%,0.0%,0.0%,0.0%,3
,HALIBURTON J,3.69,68.75%,31.25%,0.0%,0.0%,0.0%,1
,ERMINY M,3.47,46.76%,53.24%,0.0%,0.0%,0.0%,3
,LUHAN G,3.39,44.44%,50.0%,5.56%,0.0%,0.0%,1
,HOLLIDAY R,3.83,83.33%,16.67%,0.0%,0.0%,0.0%,1
,ODOM J,3.21,31.58%,57.89%,10.53%,0.0%,0.0%,1
,,,,,,,
ARCH-406,,,,,,,
,ALI A,3.7,76.665%,16.665%,6.665%,0.0%,0.0%,2
,CLAYTON M,3.9,89.73%,10.27%,0.0%,0.0%,0.0%,2
,ESQUIVEL J,3.98,98.215%,1.785%,0.0%,0.0%,0.0%,4
,MANN G,3.96,96.25%,3.75%,0.0%,0.0%,0.0%,4
,GEVA A,3.69,68.95%,31.05%,0.0%,0.0%,0.0%,3
,LUHAN G,3.65,70.0%,25.0%,5.0%,0.0%,0.0%,1
,MEHRJARDI N,3.86,85.715%,14.285%,0.0%,0.0%,0.0%,2
,HAMILTON D,3.75,75.0%,25.0%,0.0%,0.0%,0.0%,1
,ODOM J,3.86,92.86%,0.0%,7.14%,0.0%,0.0%,1
,DOWNING F,3.36,35.71%,64.29%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-421,,,,,,,
,CULP C,3.62,72.9685714286%,18.6128571429%,5.74%,2.67857142857%,0.0%,7
,,,,,,,
ARCH-430,,,,,,,
,GLOWACKI K,3.33,45.0%,47.0%,4.0%,4.0%,0.0%,2
,,,,,,,
ARCH-431,,,,,,,
,HOLLIDAY S,3.71,72.0233333333%,25.8%,2.17666666667%,0.0%,0.0%,3
,,,,,,,
ARCH-433,,,,,,,
,BELTRAN L,3.28,48.335%,36.11%,10.555%,5.0%,0.0%,2
,,,,,,,
ARCH-434,,,,,,,
,KLEIN N,3.01,36.11%,40.6766666667%,14.4866666667%,5.55666666667%,3.17333333333%,3
,,,,,,,
ARCH-435,,,,,,,
,BALTAZAR C,3.74,73.81%,26.19%,0.0%,0.0%,0.0%,2
,BELTRAN L,3.63,67.4533333333%,29.1566666667%,2.59666666667%,0.793333333333%,0.0%,3
,CULP C,3.84,84.21%,15.79%,0.0%,0.0%,0.0%,3
,,,,,,,
ARCH-438,,,,,,,
,GEVA A,3.63,65.0%,33.215%,1.785%,0.0%,0.0%,2
,,,,,,,
ARCH-441,,,,,,,
,CAFFEY S,3.69,77.828%,18.258%,1.6%,0.0%,2.314%,5
,,,,,,,
ARCH-443,,,,,,,
,GLOWACKI K,3.0,38.46%,30.77%,23.08%,7.69%,0.0%,1
,,,,,,,
ARCH-446,,,,,,,
,GEVA A,3.79,82.9233333333%,15.1133333333%,0.0%,1.96%,0.0%,3
,,,,,,,
ARCH-458,,,,,,,
,HILL R,3.86,85.2842857143%,13.0242857143%,1.31142857143%,0.378571428571%,0.0%,7
,,,,,,,
ARCH-485,,,,,,,
,ESQUIVEL J,3.89,94.445%,0.0%,5.555%,0.0%,0.0%,2
,ABBOTT E,3.81,81.0%,19.0%,0.0%,0.0%,0.0%,5
,WARDEN R,3.17,66.67%,0.0%,16.67%,16.67%,0.0%,1
,HILL R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ERMINY M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-489,,,,,,,
,ESQUIVEL J,3.82,82.35%,17.65%,0.0%,0.0%,0.0%,1
,ALI A,3.33,33.33%,66.67%,0.0%,0.0%,0.0%,1
,GEVA A,3.64,64.29%,35.71%,0.0%,0.0%,0.0%,1
,CAMPAGNOL G,3.78,77.78%,22.22%,0.0%,0.0%,0.0%,1
,GLOWACKI K,2.94,23.53%,52.94%,17.65%,5.88%,0.0%,1
,,,,,,,
ARCH-494,,,,,,,
,ABBOTT E,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,4
,,,,,,,
ARCH-601,,,,,,,
,MAFFEI G,3.22,22.22%,77.78%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-602,,,,,,,
,TABB P,3.78,77.78%,22.22%,0.0%,0.0%,0.0%,2
,,,,,,,
ARCH-603,,,,,,,
,BABE J,3.56,62.5%,31.25%,6.25%,0.0%,0.0%,2
,,,,,,,
ARCH-605,,,,,,,
,TABB P,3.55,54.55%,45.45%,0.0%,0.0%,0.0%,1
,OBRIEN M,3.65,65.1866666667%,34.8133333333%,0.0%,0.0%,0.0%,3
,BABE J,3.4,40.0%,60.0%,0.0%,0.0%,0.0%,1
,WARDEN R,3.19,33.18%,52.275%,14.545%,0.0%,0.0%,2
,HAMILTON D,3.75,75.0%,25.0%,0.0%,0.0%,0.0%,2
,WELLS W,3.37,47.22%,42.78%,10.0%,0.0%,0.0%,2
,SHEPLEY M,3.9,90.0%,10.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-606,,,,,,,
,OBRIEN M,3.42,49.515%,43.2625%,7.2225%,0.0%,0.0%,4
,AITANI K,3.57,61.82%,33.18%,5.0%,0.0%,0.0%,2
,HOLLIDAY S,3.57,63.16%,31.58%,5.26%,0.0%,0.0%,1
,BABE J,3.75,77.62%,20.0%,2.38%,0.0%,0.0%,3
,ERMINY M,3.33,43.89%,45.0%,11.11%,0.0%,0.0%,4
,,,,,,,
ARCH-607,,,,,,,
,ALI A,3.42,58.33%,25.0%,16.67%,0.0%,0.0%,1
,CLAYTON M,3.78,77.78%,22.22%,0.0%,0.0%,0.0%,1
,ESQUIVEL J,3.78,88.89%,0.0%,11.11%,0.0%,0.0%,1
,MANN G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,AITANI K,3.73,76.8533333333%,19.4433333333%,3.70333333333%,0.0%,0.0%,3
,SHEPLEY M,3.64,63.64%,36.36%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-610,,,,,,,
,LU Z,3.44,55.56%,33.33%,11.11%,0.0%,0.0%,1
,,,,,,,
ARCH-612,,,,,,,
,HOLLIDAY S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-614,,,,,,,
,NICHOLS A,2.92,28.1466666667%,47.1933333333%,13.2266666667%,11.43%,0.0%,3
,,,,,,,
ARCH-615,,,,,,,
,HABERL J,3.13,33.7033333333%,45.5566666667%,20.74%,0.0%,0.0%,3
,,,,,,,
ARCH-619,,,,,,,
,BALTAZAR C,3.58,66.665%,25.0%,8.335%,0.0%,0.0%,2
,,,,,,,
ARCH-621,,,,,,,
,HABERL J,3.98,97.7766666667%,2.22333333333%,0.0%,0.0%,0.0%,3
,,,,,,,
ARCH-628,,,,,,,
,BELTRAN L,3.9,90.475%,9.525%,0.0%,0.0%,0.0%,4
,,,,,,,
ARCH-631,,,,,,,
,NICHOLS A,2.48,5.47%,41.4833333333%,48.32%,4.73333333333%,0.0%,3
,,,,,,,
ARCH-633,,,,,,,
,BALTAZAR C,3.13,39.13%,39.13%,19.57%,0.0%,2.17%,1
,HABERL J,3.22,41.7433333333%,42.1866666667%,13.0566666667%,2.25666666667%,0.756666666667%,3
,,,,,,,
ARCH-634,,,,,,,
,BELTRAN L,3.73,79.61%,14.14%,6.25%,0.0%,0.0%,4
,,,,,,,
ARCH-638,,,,,,,
,TEXAS A,3.4,40.0%,60.0%,0.0%,0.0%,0.0%,1
,CAMPAGNOL G,3.55,60.0016666667%,36.5866666667%,2.22166666667%,1.19%,0.0%,6
,,,,,,,
ARCH-639,,,,,,,
,DEYONG S,3.69,73.1728571429%,24.9142857143%,0.892857142857%,0.0%,1.02%,7
,,,,,,,
ARCH-643,,,,,,,
,CULP C,3.75,83.6366666667%,13.3333333333%,0.0%,0.0%,3.03%,3
,,,,,,,
ARCH-644,,,,,,,
,BIEBER S,3.83,83.33%,16.67%,0.0%,0.0%,0.0%,1
,CAFFEY S,3.94,94.165%,5.835%,0.0%,0.0%,0.0%,4
,KLEIN N,3.68,67.78%,32.22%,0.0%,0.0%,0.0%,2
,CAMPAGNOL G,3.75,75.0%,25.0%,0.0%,0.0%,0.0%,1
,GLOWACKI K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,,,,,,,
ARCH-646,,,,,,,
,WARDEN R,3.93,92.66%,7.34%,0.0%,0.0%,0.0%,4
,,,,,,,
ARCH-647,,,,,,,
,WARDEN R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
ARCH-648,,,,,,,
,WARDEN R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,WOODCOCK D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-649,,,,,,,
,GEVA A,3.91,91.11%,8.89%,0.0%,0.0%,0.0%,3
,,,,,,,
ARCH-653,,,,,,,
,YAN W,3.66,77.4514285714%,16.4442857143%,3.40142857143%,0.0%,2.70428571429%,7
,,,,,,,
ARCH-655,,,,,,,
,YAN W,3.85,87.57%,9.6525%,2.7775%,0.0%,0.0%,4
,,,,,,,
ARCH-657,,,,,,,
,MIRANDA V,3.34,36.2771428571%,61.58%,2.14285714286%,0.0%,0.0%,7
,,,,,,,
ARCH-660,,,,,,,
,SHEPLEY M,3.98,97.9175%,2.0825%,0.0%,0.0%,0.0%,4
,MIRANDA V,3.75,87.5%,8.335%,0.0%,0.0%,4.165%,2
,,,,,,,
ARCH-663,,,,,,,
,WELLS W,3.43,50.2075%,44.7925%,2.5%,2.5%,0.0%,4
,,,,,,,
ARCH-669,,,,,,,
,MIRANDA V,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,,,,,,,
ARCH-673,,,,,,,
,ZHU X,3.75,75.0%,25.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-674,,,,,,,
,HAMILTON D,3.75,75.3716666667%,24.6283333333%,0.0%,0.0%,0.0%,6
,,,,,,,
ARCH-675,,,,,,,
,ZHU X,3.41,43.1766666667%,54.4433333333%,2.38%,0.0%,0.0%,3
,LU Z,3.55,54.55%,45.45%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-678,,,,,,,
,HAMILTON D,3.46,50.4333333333%,44.8033333333%,4.76333333333%,0.0%,0.0%,3
,,,,,,,
ARCH-685,,,,,,,
,DEYONG S,3.4,40.0%,60.0%,0.0%,0.0%,0.0%,1
,OBRIEN M,3.81,81.25%,18.75%,0.0%,0.0%,0.0%,2
,MANN G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ERMINY M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,WARDEN R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TABB P,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,AITANI K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,CAMPAGNOL G,3.71,71.43%,28.57%,0.0%,0.0%,0.0%,1
,,,,,,,
ARCH-689,,,,,,,
,CLAYTON M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,HABERL J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,YAN W,3.9,90.03%,9.97%,0.0%,0.0%,0.0%,3
,HAMILTON D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,AITANI K,3.86,85.8975%,14.1025%,0.0%,0.0%,0.0%,4
,HE W,3.4,40.0%,60.0%,0.0%,0.0%,0.0%,1
,ZHU X,3.57,57.14%,42.86%,0.0%,0.0%,0.0%,1
,,,,,,,
ARTS-103,,,,,,,
,REID R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,KOUSTOV D,3.35,76.47%,5.88%,5.88%,0.0%,11.76%,1
,WESTWATER J,3.52,60.87%,30.43%,8.7%,0.0%,0.0%,1
,JENKS M,3.8,85.61%,11.6683333333%,1.395%,0.361666666667%,0.963333333333%,6
,PENA R,3.14,35.71%,42.86%,21.43%,0.0%,0.0%,1
,GALANTER P,3.43,47.725%,47.725%,4.545%,0.0%,0.0%,2
,,,,,,,
ARTS-104,,,,,,,
,JACKSON C,3.39,64.11%,19.505%,10.985%,1.04%,4.36%,2
,SEAL J,3.61,63.64%,33.33%,0.0%,3.03%,0.0%,1
,LUO H,3.95,94.74%,5.26%,0.0%,0.0%,0.0%,1
,BOLOGAN A,3.14,57.14%,28.57%,0.0%,0.0%,14.29%,1
,KAWAR S,3.57,64.29%,30.95%,2.38%,2.38%,0.0%,1
,KOLPAKOVA Y,3.53,61.36%,34.09%,2.27%,0.0%,2.27%,1
,,,,,,,
ARTS-111,,,,,,,
,REID R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
ARTS-115,,,,,,,
,REID R,3.57,74.215%,19.9%,0.0%,1.47%,4.41%,2
,CHENG J,3.31,37.5%,56.25%,6.25%,0.0%,0.0%,1
,KNOX B,3.19,31.25%,56.25%,12.5%,0.0%,0.0%,1
,DAVISON R,3.1,24.81%,60.2%,14.99%,0.0%,0.0%,2
,ROTHSTEIN A,3.0,10.0%,80.0%,10.0%,0.0%,0.0%,1
,,,,,,,
ARTS-149,,,,,,,
,SUTHERLAND S,3.31,53.23%,32.14%,10.1233333333%,2.59%,1.91666666667%,3
,CAMPANA L,3.98,98.79%,0.805%,0.0%,0.405%,0.0%,2
,,,,,,,
ARTS-150,,,,,,,
,CAFFEY S,3.7,78.23%,15.65%,4.08%,2.04%,0.0%,1
,SPURGEON J,3.34,56.8533333333%,28.5183333333%,10.0183333333%,2.85166666667%,1.76%,6
,LI Z,3.38,66.25%,22.5%,2.5%,0.0%,8.75%,1
,STOENESCU L,3.8,83.1475%,13.7975%,2.4275%,0.2075%,0.4175%,4
,CAMPANA L,3.97,98.55%,0.725%,0.36%,0.0%,0.36%,2
,SCHULD D,3.15,42.52%,37.0%,15.095%,3.315%,2.07%,2
,SUTHERLAND S,3.26,50.616%,33.554%,8.97%,4.702%,2.154%,5
,,,,,,,
ARTS-210,,,,,,,
,VIGUS G,3.47,52.94%,43.14%,1.96%,1.96%,0.0%,1
,EILERS H,3.34,62.88%,23.635%,5.61%,0.0%,7.88%,2
,,,,,,,
ARTS-212,,,,,,,
,WOODFIN S,3.43,51.612%,42.172%,5.146%,0.626%,0.444%,5
,SCHIFFHAUER R,3.56,56.94%,42.02%,1.0425%,0.0%,0.0%,4
,HOUSE F,3.42,41.67%,58.33%,0.0%,0.0%,0.0%,1
,JACKSON J,3.56,61.11%,33.33%,5.56%,0.0%,0.0%,1
,FINCH S,3.71,70.59%,29.41%,0.0%,0.0%,0.0%,1
,BOLOGAN A,3.34,52.255%,29.135%,18.61%,0.0%,0.0%,2
,,,,,,,
ARTS-303,,,,,,,
,BOLOGAN A,3.35,45.895%,43.075%,11.025%,0.0%,0.0%,2
,HAJASH D,3.45,46.64%,51.97%,1.39%,0.0%,0.0%,4
,BRAMAN G,3.51,57.8083333333%,35.1716666667%,7.02166666667%,0.0%,0.0%,6
,,,,,,,
ARTS-304,,,,,,,
,HAJASH D,3.36,43.3783333333%,50.3716666667%,5.32333333333%,0.926666666667%,0.0%,6
,,,,,,,
ARTS-305,,,,,,,
,KICKLIGHTER C,3.05,36.84%,52.63%,0.0%,0.0%,10.53%,1
,HOUSE F,3.33,42.3885714286%,51.1228571429%,4.98%,0.0%,1.50857142857%,7
,,,,,,,
ARTS-308,,,,,,,
,SOE J,3.57,62.28%,32.31%,5.41%,0.0%,0.0%,2
,KOUSTOV D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
ARTS-310,,,,,,,
,LARSEN T,3.17,22.205%,72.66%,5.13%,0.0%,0.0%,2
,VIGUS G,3.19,36.35%,49.688%,10.574%,3.04%,0.35%,5
,EILERS H,3.62,68.78125%,25.73875%,4.45875%,0.52125%,0.5%,8
,,,,,,,
ARTS-311,,,,,,,
,REID R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,EILERS H,3.75,78.928%,16.964%,4.106%,0.0%,0.0%,5
,,,,,,,
ARTS-312,,,,,,,
,FINCH K,3.82,81.82%,18.18%,0.0%,0.0%,0.0%,1
,EILERS H,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,VIGUS G,3.68,74.01%,24.1366666667%,0.0%,0.0%,1.85333333333%,3
,,,,,,,
ARTS-325,,,,,,,
,HERVEY C,3.61,66.9133333333%,30.11%,1.58666666667%,0.0%,1.39%,3
,BOLOGAN A,3.37,50.6575%,40.9125%,6.1375%,0.0%,2.2925%,4
,SASLOW M,3.58,57.89%,42.11%,0.0%,0.0%,0.0%,1
,REID R,3.72,72.4366666667%,27.5633333333%,0.0%,0.0%,0.0%,3
,,,,,,,
ARTS-349,,,,,,,
,SCHULD D,2.96,17.39%,40.22%,33.7%,6.52%,2.17%,1
,CAFFEY S,3.33,57.854%,22.616%,15.024%,2.666%,1.84%,5
,SPURGEON J,3.05,34.1625%,39.26%,21.2025%,3.0%,2.3725%,4
,BIEBER S,3.29,49.44%,29.21%,19.1%,2.25%,0.0%,1
,DAVISON R,3.03,31.16%,44.6633333333%,21.52%,0.9%,1.75333333333%,3
,,,,,,,
ARTS-353,,,,,,,
,DAVISON R,3.42,48.82%,44.58%,6.59333333333%,0.0%,0.0%,3
,,,,,,,
ARTS-403,,,,,,,
,HAJASH D,3.48,53.89%,41.3085714286%,3.37285714286%,1.42857142857%,0.0%,7
,,,,,,,
ARTS-485,,,,,,,
,REID R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,HOUSE F,3.33,33.33%,66.67%,0.0%,0.0%,0.0%,1
,,,,,,,
ARTS-489,,,,,,,
,STOENESCU L,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
CARC-301,,,,,,,
,CLAYTON M,3.78,77.78%,22.22%,0.0%,0.0%,0.0%,1
,WEBER S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ABBOTT E,3.89,91.5983333333%,6.02%,2.38166666667%,0.0%,0.0%,6
,REITZ J,3.98,98.275%,1.725%,0.0%,0.0%,0.0%,2
,ROGERS J,3.19,47.62%,28.57%,19.05%,4.76%,0.0%,1
,DVORAK B,3.88,88.24%,11.76%,0.0%,0.0%,0.0%,1
,LEE C,3.27,40.91%,45.45%,13.64%,0.0%,0.0%,1
,PASING A,3.82,83.54%,14.675%,1.785%,0.0%,0.0%,2
,LANG P,3.67,66.67%,33.33%,0.0%,0.0%,0.0%,1
,TABB P,3.6,60.0%,40.0%,0.0%,0.0%,0.0%,1
,ROLDAN M,3.71,72.8633333333%,25.7466666667%,1.38833333333%,0.0%,0.0%,6
,,,,,,,
CARC-311,,,,,,,
,REID R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,JOH K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ABBOTT E,3.83,85.0%,13.3325%,1.6675%,0.0%,0.0%,4
,REITZ J,3.85,84.54%,15.46%,0.0%,0.0%,0.0%,2
,DVORAK B,3.88,88.24%,11.76%,0.0%,0.0%,0.0%,1
,LEE C,3.4,40.0%,60.0%,0.0%,0.0%,0.0%,1
,PASING A,3.95,94.74%,5.26%,0.0%,0.0%,0.0%,1
,NEWMAN G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,LI M,3.92,92.31%,7.69%,0.0%,0.0%,0.0%,1
,ROLDAN M,3.89,89.01%,10.99%,0.0%,0.0%,0.0%,2
,,,,,,,
CARC-331,,,,,,,
,KNUVENER T,3.0,17.65%,64.71%,17.65%,0.0%,0.0%,1
,DI P,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,REITZ J,3.79,79.31%,20.69%,0.0%,0.0%,0.0%,1
,ROLDAN M,3.77,76.6666666667%,23.3333333333%,0.0%,0.0%,0.0%,3
,ERMINY M,3.86,85.71%,14.29%,0.0%,0.0%,0.0%,2
,,,,,,,
CARC-481,,,,,,,
,LEE C,3.42,69.23%,11.54%,15.38%,0.0%,3.85%,1
,ABBOTT E,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,RICHARDS J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,MARTIN J,3.83,83.33%,16.67%,0.0%,0.0%,0.0%,1
,FEIGENBAUM L,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
CARC-485,,,,,,,
,ABBOTT E,3.9,87.7775%,11.6675%,0.555%,0.0%,0.0%,4
,FEIGENBAUM L,3.79,94.1483333333%,0.955%,0.446666666667%,0.586666666667%,3.865%,6
,GALANTER P,3.53,52.63%,47.37%,0.0%,0.0%,0.0%,1
,KOPPELMANN J,3.33,34.82%,63.395%,1.785%,0.0%,0.0%,2
,MENZE A,3.87,86.67%,13.33%,0.0%,0.0%,0.0%,1
,,,,,,,
CARC-489,,,,,,,
,VANEGAS J,3.17,50.0%,16.67%,33.33%,0.0%,0.0%,1
,HILL R,3.27,41.43%,44.285%,14.285%,0.0%,0.0%,2
,,,,,,,
CARC-601,,,,,,,
,VAN Z,3.94,93.75%,6.25%,0.0%,0.0%,0.0%,1
,CONSTRUCTION S,3.94,93.75%,6.25%,0.0%,0.0%,0.0%,1
,ARCHITECTURE D,3.94,93.75%,6.25%,0.0%,0.0%,0.0%,1
,TEXAS A,3.94,93.75%,6.25%,0.0%,0.0%,0.0%,1
,VARNI J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TOTAL S,3.94,93.75%,6.25%,0.0%,0.0%,0.0%,1
,TASSINARY L,3.22,22.205%,77.795%,0.0%,0.0%,0.0%,2
,QUEK F,3.79,79.17%,20.83%,0.0%,0.0%,0.0%,2
,,,,,,,
CARC-602,,,,,,,
,CONSTRUCTION S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ARCHITECTURE D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,XIAO Y,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TEXAS A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,VARNI J,3.94,93.7333333333%,6.26666666667%,0.0%,0.0%,0.0%,3
,TOTAL S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
CARC-604,,,,,,,
,ROLDAN M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
COSC-153,,,,,,,
,NICHOLS J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,SMITH J,2.45,6.06%,48.48%,36.36%,3.03%,6.06%,1
,,,,,,,
COSC-175,,,,,,,
,NICHOLS J,3.7,69.915%,30.085%,0.0%,0.0%,0.0%,2
,DUFF M,3.84,84.0%,16.0%,0.0%,0.0%,0.0%,1
,KANG H,3.36,40.0%,56.0%,4.0%,0.0%,0.0%,1
,RYBKOWSKI Z,3.61,64.856%,31.468%,3.676%,0.0%,0.0%,5
