Course,Professor,GPA,% of A's,% of B's,% of C's,% of D's,% of F's,N
,SCHADE G,2.42,10.5833333333%,40.7666666667%,32.8033333333%,12.09%,3.75666666667%,3
,,,,,,,
ATMO-435,,,,,,,
,KORTY R,3.0,27.59%,48.28%,20.69%,3.45%,0.0%,1
,PANETTA R,2.49,16.11%,34.72%,30.835%,18.335%,0.0%,2
,EPIFANIO C,3.14,31.82%,50.0%,18.18%,0.0%,0.0%,1
,,,,,,,
ATMO-441,,,,,,,
,RAPP A,3.03,24.265%,54.41%,21.325%,0.0%,0.0%,2
,NASIRI S,3.29,40.4%,47.725%,11.87%,0.0%,0.0%,2
,,,,,,,
ATMO-443,,,,,,,
,SCHUMACHER C,3.1,43.33%,36.67%,20.0%,0.0%,0.0%,1
,NOWOTARSKI C,2.97,27.445%,43.91%,26.015%,2.63%,0.0%,2
,,,,,,,
ATMO-446,,,,,,,
,RAPP A,2.77,23.57%,41.075%,24.03%,11.325%,0.0%,2
,NASIRI S,2.9,26.67%,46.67%,20.0%,3.33%,3.33%,1
,,,,,,,
ATMO-455,,,,,,,
,SZUNYOGH I,3.59,62.685%,33.57%,3.7425%,0.0%,0.0%,4
,,,,,,,
ATMO-456,,,,,,,
,CONLEE D,3.43,45.565%,52.0325%,2.4025%,0.0%,0.0%,4
,,,,,,,
ATMO-459,,,,,,,
,KORTY R,3.08,33.33%,47.22%,16.67%,0.0%,2.78%,1
,SCHUMACHER C,3.3,40.0%,50.0%,10.0%,0.0%,0.0%,1
,SARAVANAN R,3.29,42.46%,44.445%,13.095%,0.0%,0.0%,2
,,,,,,,
ATMO-461,,,,,,,
,FRANZ K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,FRENCH R,3.88,84.21%,15.79%,0.0%,0.0%,0.0%,1
,WINKLEY S,3.84,90.6066666667%,6.06%,0.0%,3.33333333333%,0.0%,3
,,,,,,,
ATMO-463,,,,,,,
,BROOKS S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,LOGAN T,3.58,58.33%,41.67%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-485,,,,,,,
,CONLEE D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,7
,,,,,,,
ATMO-489,,,,,,,
,CONLEE D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-491,,,,,,,
,NOWOTARSKI C,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,CONLEE D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,,,,,,,
ATMO-601,,,,,,,
,PANETTA R,3.25,38.9066666667%,47.62%,13.4766666667%,0.0%,0.0%,3
,,,,,,,
ATMO-602,,,,,,,
,DESSLER A,3.27,40.62%,45.4666666667%,13.9133333333%,0.0%,0.0%,3
,,,,,,,
ATMO-603,,,,,,,
,BOWMAN K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-606,,,,,,,
,ZHANG R,3.36,43.4766666667%,48.87%,7.65%,0.0%,0.0%,3
,,,,,,,
ATMO-611,,,,,,,
,KORTY R,3.6,59.8833333333%,40.1166666667%,0.0%,0.0%,0.0%,3
,PANETTA R,3.21,31.58%,57.89%,10.53%,0.0%,0.0%,1
,,,,,,,
ATMO-612,,,,,,,
,LEMMON M,3.27,47.1933333333%,37.72%,9.53333333333%,5.55666666667%,0.0%,3
,NASIRI S,3.36,42.86%,50.0%,7.14%,0.0%,0.0%,1
,,,,,,,
ATMO-613,,,,,,,
,KHALIZOV A,3.4,40.0%,60.0%,0.0%,0.0%,0.0%,1
,ZHANG R,3.3,39.4433333333%,50.8333333333%,9.72333333333%,0.0%,0.0%,3
,,,,,,,
ATMO-629,,,,,,,
,NORTH J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,COLLEGE O,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,GEOSCIENCES D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TEXAS A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ATMOSPHERIC S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TOTAL S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-631,,,,,,,
,ATMOSPHERIC S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TOTAL S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,NORTH J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TEXAS A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,GEOSCIENCES D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-632,,,,,,,
,NORTH J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
ATMO-638,,,,,,,
,COLLEGE O,3.72,72.22%,27.78%,0.0%,0.0%,0.0%,1
,TOTAL S,3.72,72.22%,27.78%,0.0%,0.0%,0.0%,1
,GEOSCIENCES D,3.72,72.22%,27.78%,0.0%,0.0%,0.0%,1
,SCHUMACHER C,3.72,72.22%,27.78%,0.0%,0.0%,0.0%,1
,TEXAS A,3.72,72.22%,27.78%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-645,,,,,,,
,COLLINS D,3.63,75.0%,12.5%,12.5%,0.0%,0.0%,1
,,,,,,,
ATMO-656,,,,,,,
,SCHUMACHER C,3.86,85.71%,14.29%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-664,,,,,,,
,BROOKS S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
ATMO-689,,,,,,,
,MONTUORO R,3.43,57.14%,28.57%,14.29%,0.0%,0.0%,1
,DESSLER A,3.83,83.335%,16.665%,0.0%,0.0%,0.0%,2
,LEMMON M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-201,,,,,,,
,EWERS M,2.73,21.28%,42.5025%,26.4175%,7.4025%,2.3925%,4
,WALENTA J,2.37,9.2%,36.2%,39.26%,13.5%,1.84%,1
,LEMMONS K,2.83,27.69%,38.46%,25.38%,6.15%,2.31%,1
,GOEL A,3.12,38.1%,39.29%,19.05%,3.57%,0.0%,1
,SHINN J,3.22,39.13%,44.93%,14.49%,1.45%,0.0%,1
,JEPSON W,2.6,12.318%,44.686%,36.768%,3.398%,2.832%,5
,KOHL E,3.12,32.155%,49.545%,15.07%,2.345%,0.89%,2
,BOWLICK F,3.32,49.7%,35.5%,12.43%,1.78%,0.59%,1
,,,,,,,
GEOG-202,,,,,,,
,HUGILL P,2.75,21.6125%,40.865%,29.4175%,6.83%,1.2775%,4
,PROUT E,3.12,45.45%,31.882%,14.326%,5.238%,3.102%,5
,PATZEWITSCH W,2.99,37.264%,32.426%,23.344%,6.098%,0.872%,5
,JOSLIN A,2.95,27.27%,50.0%,13.64%,9.09%,0.0%,1
,NAM S,3.07,33.33%,44.445%,20.14%,0.0%,2.085%,2
,LEE H,3.53,57.89%,36.84%,5.26%,0.0%,0.0%,1
,SMITH J,2.76,19.2466666667%,44.02%,30.86%,4.89666666667%,0.97%,3
,,,,,,,
GEOG-203,,,,,,,
,LOISEL J,3.33,60.11%,21.505%,11.495%,5.52%,1.375%,2
,FRAUENFELD O,2.71,20.592%,42.35%,27.1%,7.102%,2.856%,5
,LABOSIER C,2.8,16.0%,52.0%,28.0%,4.0%,0.0%,1
,NAITO A,2.93,29.77%,47.205%,14.31%,4.11%,4.605%,2
,LAFON C,2.86,27.632%,41.652%,22.824%,5.366%,2.526%,5
,CHEN L,2.78,20.42%,48.48%,20.89%,8.88%,1.325%,2
,CAIRNS D,2.39,16.28%,28.725%,38.675%,11.56%,4.765%,2
,GUNERALP I,2.57,15.542%,41.738%,29.948%,9.764%,3.01%,5
,PETERU S,2.67,23.81%,38.1%,19.05%,19.05%,0.0%,1
,HEYMAN W,2.67,13.82%,53.66%,22.76%,5.69%,4.07%,1
,ROARK E,2.53,24.775%,28.905%,29.125%,10.42%,6.775%,2
,,,,,,,
GEOG-205,,,,,,,
,PATZEWITSCH W,2.98,31.475%,43.585%,18.17%,5.195%,1.57%,2
,HOUSER C,3.45,64.68%,20.8475%,9.9425%,3.3525%,1.175%,4
,,,,,,,
GEOG-213,,,,,,,
,FRAUENFELD O,3.42,63.12%,25.0%,6.93%,1.98%,2.97%,1
,NAITO A,3.53,68.42%,15.79%,15.79%,0.0%,0.0%,1
,BOWLICK F,3.65,76.82%,16.135%,4.545%,0.0%,2.5%,2
,CHEN L,3.8,80.0%,20.0%,0.0%,0.0%,0.0%,1
,GUNERALP I,3.26,52.3266666667%,31.0833333333%,9.83666666667%,2.83666666667%,3.91666666667%,3
,PETERU S,3.4,60.0%,20.0%,20.0%,0.0%,0.0%,1
,,,,,,,
GEOG-232,,,,,,,
,KLEIN A,3.08,41.43%,42.86%,4.29%,4.29%,7.14%,1
,,,,,,,
GEOG-301,,,,,,,
,SMITH J,2.73,24.9366666667%,38.5666666667%,23.3133333333%,10.9966666667%,2.19%,3
,PATZEWITSCH W,2.77,23.66%,36.94%,32.405%,6.395%,0.6%,2
,,,,,,,
GEOG-304,,,,,,,
,LEMMONS K,2.83,26.395%,41.855%,21.645%,8.545%,1.565%,2
,EWERS M,2.95,32.905%,44.445%,12.765%,4.115%,5.77%,2
,WALENTA J,3.02,32.055%,46.12%,16.6%,2.54%,2.69%,2
,,,,,,,
GEOG-305,,,,,,,
,PROUT E,2.92,31.6571428571%,37.4842857143%,24.1171428571%,5.06%,1.68142857143%,7
,,,,,,,
GEOG-306,,,,,,,
,BEDNARZ R,2.76,27.2285714286%,35.8385714286%,26.2028571429%,6.73%,4.0%,7
,,,,,,,
GEOG-309,,,,,,,
,BRANNSTROM C,3.12,37.6866666667%,44.63%,12.6866666667%,0.74%,4.25666666667%,3
,,,,,,,
GEOG-311,,,,,,,
,SMITH J,2.67,21.4066666667%,38.17%,28.9233333333%,9.42666666667%,2.07333333333%,3
,,,,,,,
GEOG-312,,,,,,,
,HOUSER C,3.24,46.05%,40.79%,7.89%,1.32%,3.95%,1
,,,,,,,
GEOG-320,,,,,,,
,TCHAKERIAN V,2.7,22.12%,32.7125%,38.86%,5.775%,0.5325%,4
,EWERS M,2.77,15.79%,56.14%,21.05%,3.51%,3.51%,1
,,,,,,,
GEOG-323,,,,,,,
,JOSLIN A,2.88,22.5%,57.5%,7.5%,10.0%,2.5%,1
,BRANNSTROM C,2.96,34.04%,34.04%,27.66%,2.13%,2.13%,1
,,,,,,,
GEOG-324,,,,,,,
,FRAUENFELD O,2.59,22.1733333333%,38.75%,24.12%,5.77333333333%,9.18333333333%,3
,QUIRING S,2.77,17.65%,52.94%,17.65%,11.76%,0.0%,1
,,,,,,,
GEOG-325,,,,,,,
,CAIRNS D,2.97,29.69%,40.63%,26.56%,3.13%,0.0%,1
,PROUT E,2.94,30.5333333333%,41.5133333333%,20.5533333333%,5.77666666667%,1.62%,3
,,,,,,,
GEOG-330,,,,,,,
,JEPSON W,2.68,12.5766666667%,53.8666666667%,24.7633333333%,6.27%,2.52333333333%,3
,WALENTA J,3.18,29.195%,63.575%,4.845%,0.795%,1.585%,2
,,,,,,,
GEOG-331,,,,,,,
,TCHAKERIAN V,2.22,11.11%,22.22%,53.33%,4.44%,8.89%,1
,HOUSER C,3.0,39.39%,36.36%,15.15%,3.03%,6.06%,1
,,,,,,,
GEOG-332,,,,,,,
,KLEIN A,3.05,25.765%,55.445%,15.925%,2.865%,0.0%,2
,,,,,,,
GEOG-335,,,,,,,
,CAIRNS D,2.08,13.46%,15.38%,40.38%,26.92%,3.85%,1
,GADDIS K,2.51,13.255%,40.32%,34.06%,9.3675%,2.9975%,4
,,,,,,,
GEOG-352,,,,,,,
,WERNETTE P,3.37,55.79%,30.555%,9.72%,1.85%,2.085%,2
,CAIRNS D,2.9,10.0%,70.0%,20.0%,0.0%,0.0%,1
,HOUSER C,3.6,67.69%,24.415%,7.895%,0.0%,0.0%,2
,BISHOP M,3.68,68.42%,31.58%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-360,,,,,,,
,JOSLIN A,3.03,25.0%,52.78%,22.22%,0.0%,0.0%,1
,GUNERALP I,2.71,24.11%,39.33%,25.46%,5.4225%,5.68%,4
,TEXAS A,2.6,20.0%,35.0%,31.67%,11.67%,1.67%,1
,,,,,,,
GEOG-361,,,,,,,
,FILIPPI A,2.65,22.335%,31.89%,37.16%,6.205%,2.41%,2
,BISHOP M,2.86,20.915%,48.315%,24.52%,6.25%,0.0%,2
,,,,,,,
GEOG-370,,,,,,,
,HOUSER C,3.07,37.105%,41.965%,13.68%,5.32%,1.925%,2
,,,,,,,
GEOG-380,,,,,,,
,WALENTA J,3.84,85.2%,13.2083333333%,1.59333333333%,0.0%,0.0%,6
,HOUSER C,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,QUIRING S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,GUNERALP B,3.82,82.35%,17.65%,0.0%,0.0%,0.0%,1
,SHINN J,3.8,80.0%,20.0%,0.0%,0.0%,0.0%,1
,HEYMAN W,3.9,90.48%,9.52%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-390,,,,,,,
,NAITO A,2.79,42.11%,26.32%,10.53%,10.53%,10.53%,1
,EVANS A,3.06,27.78%,50.0%,22.22%,0.0%,0.0%,1
,ZHAO P,2.81,30.145%,39.34%,13.605%,13.97%,2.94%,2
,GOLDBERG D,2.84,33.33%,36.36%,15.15%,10.61%,4.55%,1
,TEXAS A,3.06,22.22%,61.11%,16.67%,0.0%,0.0%,1
,BISHOP M,2.61,5.81%,62.79%,23.26%,5.81%,2.33%,1
,TOTAL S,3.06,22.22%,61.11%,16.67%,0.0%,0.0%,1
,GEOSCIENCES D,3.06,22.22%,61.11%,16.67%,0.0%,0.0%,1
,BOWLICK F,2.73,18.06%,52.78%,16.67%,9.72%,2.78%,1
,KLEIN A,2.94,30.895%,46.66%,14.4225%,3.6925%,4.3325%,4
,,,,,,,
GEOG-392,,,,,,,
,GOLDBERG D,3.83,83.33%,16.67%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-398,,,,,,,
,PATZEWITSCH W,3.38,47.62%,42.86%,9.52%,0.0%,0.0%,1
,,,,,,,
GEOG-400,,,,,,,
,TCHAKERIAN V,2.92,28.89%,34.165%,36.945%,0.0%,0.0%,2
,,,,,,,
GEOG-401,,,,,,,
,HUGILL P,2.77,15.2666666667%,51.63%,28.3033333333%,4.00666666667%,0.793333333333%,3
,WALENTA J,3.4,52.5%,37.5%,8.89%,0.0%,1.11%,2
,,,,,,,
GEOG-404,,,,,,,
,BEDNARZ S,3.23,50.0%,34.375%,8.335%,3.125%,4.165%,2
,BEDNARZ R,3.16,52.5933333333%,26.6633333333%,10.74%,4.07666666667%,5.92666666667%,3
,,,,,,,
GEOG-406,,,,,,,
,BEDNARZ R,3.37,45.745%,45.615%,8.6375%,0.0%,0.0%,4
,,,,,,,
GEOG-430,,,,,,,
,JEPSON W,3.36,51.4433333333%,34.0266666667%,13.25%,1.28333333333%,0.0%,3
,,,,,,,
GEOG-434,,,,,,,
,GUNERALP I,2.93,35.0%,35.0%,20.0%,5.0%,5.0%,1
,QUIRING S,3.17,46.155%,33.975%,14.105%,1.925%,3.845%,2
,,,,,,,
GEOG-435,,,,,,,
,LAFON C,2.56,26.135%,30.3%,26.135%,8.71%,8.71%,2
,,,,,,,
GEOG-440,,,,,,,
,SMITH J,2.81,23.1975%,42.375%,27.6725%,5.325%,1.4275%,4
,,,,,,,
GEOG-442,,,,,,,
,ROARK E,3.13,37.135%,46.495%,11.11%,2.63%,2.63%,2
,,,,,,,
GEOG-450,,,,,,,
,PROUT E,3.27,57.0325%,21.5025%,14.0775%,6.1375%,1.25%,4
,LAFON C,3.0,22.22%,62.96%,7.41%,7.41%,0.0%,1
,,,,,,,
GEOG-467,,,,,,,
,GUNERALP I,3.2,30.0%,60.0%,10.0%,0.0%,0.0%,1
,,,,,,,
GEOG-475,,,,,,,
,FILIPPI A,2.56,18.835%,31.78%,38.025%,8.94%,2.4175%,4
,,,,,,,
GEOG-476,,,,,,,
,GOLDBERG D,3.74,85.95%,8.335%,2.78%,0.0%,2.94%,2
,KLEIN A,3.39,57.61%,32.3%,5.745%,0.0%,4.35%,2
,,,,,,,
GEOG-477,,,,,,,
,BISHOP M,2.71,11.76%,64.71%,11.76%,5.88%,5.88%,1
,,,,,,,
GEOG-478,,,,,,,
,GOLDBERG D,3.77,76.92%,23.08%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-484,,,,,,,
,GUNERALP I,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-485,,,,,,,
,ROARK E,3.75,75.0%,25.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-489,,,,,,,
,GOLDBERG D,3.66,74.305%,20.14%,2.78%,2.78%,0.0%,2
,BISHOP M,3.7,70.0%,30.0%,0.0%,0.0%,0.0%,2
,,,,,,,
GEOG-491,,,,,,,
,WERNETTE P,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,LOISEL J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,GADDIS K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,,,,,,,
GEOG-603,,,,,,,
,EWERS M,3.86,85.71%,14.29%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-604,,,,,,,
,HOUSER C,3.78,77.78%,22.22%,0.0%,0.0%,0.0%,1
,QUIRING S,3.4,60.0%,20.0%,20.0%,0.0%,0.0%,1
,,,,,,,
GEOG-610,,,,,,,
,SMITH J,3.74,74.3566666667%,25.6433333333%,0.0%,0.0%,0.0%,3
,,,,,,,
GEOG-611,,,,,,,
,BRANNSTROM C,3.82,85.0%,11.665%,3.335%,0.0%,0.0%,2
,QUIRING S,3.54,61.875%,30.0%,8.125%,0.0%,0.0%,2
,,,,,,,
GEOG-612,,,,,,,
,QUIRING S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-624,,,,,,,
,CAIRNS D,3.4,63.1766666667%,20.6333333333%,9.52333333333%,6.66666666667%,0.0%,3
,,,,,,,
GEOG-626,,,,,,,
,GUNERALP I,3.64,63.64%,36.36%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-635,,,,,,,
,LAFON C,3.85,85.0%,15.0%,0.0%,0.0%,0.0%,2
,,,,,,,
GEOG-642,,,,,,,
,ROARK E,3.71,71.43%,28.57%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-651,,,,,,,
,FILIPPI A,3.67,75.0%,16.665%,8.335%,0.0%,0.0%,2
,BISHOP M,3.57,57.14%,42.86%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-652,,,,,,,
,CAIRNS D,3.94,93.75%,6.25%,0.0%,0.0%,0.0%,2
,TEXAS A,3.88,87.5%,12.5%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-660,,,,,,,
,GOLDBERG D,3.6,73.43%,17.48%,4.545%,4.545%,0.0%,2
,KLEIN A,3.9,90.0%,10.0%,0.0%,0.0%,0.0%,2
,BISHOP M,3.5,50.0%,50.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-661,,,,,,,
,KLEIN A,3.67,66.67%,33.33%,0.0%,0.0%,0.0%,1
,BISHOP M,3.5,50.0%,50.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-665,,,,,,,
,GOLDBERG D,3.77,90.91%,4.55%,0.0%,0.0%,4.55%,1
,FILIPPI A,3.38,40.0%,58.44%,1.565%,0.0%,0.0%,2
,BISHOP M,3.26,52.17%,30.43%,13.04%,0.0%,4.35%,1
,,,,,,,
GEOG-666,,,,,,,
,HOUSER C,3.8,80.0%,20.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-668,,,,,,,
,FRAUENFELD O,3.4,40.0%,60.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-685,,,,,,,
,QUIRING S,3.36,45.45%,45.45%,9.09%,0.0%,0.0%,1
,,,,,,,
GEOG-689,,,,,,,
,FRAUENFELD O,3.44,61.115%,30.555%,0.0%,8.335%,0.0%,2
,QUIRING S,3.29,42.86%,42.86%,14.29%,0.0%,0.0%,1
,GOLDBERG D,3.88,87.7275%,12.2725%,0.0%,0.0%,0.0%,4
,TEXAS A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,BISHOP M,3.53,52.7766666667%,47.2233333333%,0.0%,0.0%,0.0%,3
,DEPARTMENT T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,GUNERALP I,3.5,50.0%,50.0%,0.0%,0.0%,0.0%,1
,TOTAL S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,GEOSCIENCES D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-695,,,,,,,
,TOTAL S,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,FILIPPI A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,TEXAS A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,DEPARTMENT T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,GEOSCIENCES D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOG-696,,,,,,,
,KLEIN A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
GEOL-101,,,,,,,
,SCHROEDER C,2.76,17.196%,51.766%,23.782%,5.018%,2.236%,5
,NEWMAN J,3.74,73.82%,26.18%,0.0%,0.0%,0.0%,3
,HOPF F,3.0,34.45%,39.915%,18.16%,5.01%,2.46%,2
,JOHNSON H,2.86,23.4%,51.06%,17.02%,6.38%,2.13%,1
,YANCEY T,2.83,18.878%,51.074%,25.498%,2.896%,1.658%,5
,MARCANTONIO F,2.57,17.0%,35.0%,40.0%,5.0%,3.0%,1
,BENAVIDES I,3.18,37.624%,44.832%,15.808%,1.592%,0.146%,5
,MILLER B,3.13,33.33%,42.59%,22.22%,1.85%,0.0%,1
,HOLDER L,2.73,21.19%,43.375%,26.46%,5.695%,3.275%,2
,HEANEY M,2.84,16.25%,53.75%,27.5%,2.5%,0.0%,1
,GIBSON R,2.73,17.695%,49.1%,23.91%,6.585%,2.71%,2
,DUAN B,2.74,22.89%,38.775%,27.72%,8.785%,1.835%,2
,KRONENBERG A,2.5,18.25%,30.75%,35.625%,12.25%,3.125%,2
,VAN B,2.66,19.0725%,38.725%,32.9375%,7.8475%,1.41%,4
,RAYMOND A,2.63,16.42%,45.49%,25.225%,9.3%,3.56%,2
,,,,,,,
GEOL-104,,,,,,,
,EVERETT M,2.77,21.4133333333%,44.3233333333%,24.1533333333%,10.1066666667%,0.0%,3
,TICE M,2.88,25.83%,45.83%,20.83%,5.0%,2.5%,1
,CHESTER F,2.78,22.02%,46.545%,22.635%,6.92%,1.875%,2
,KRONENBERG A,2.98,23.94%,54.93%,16.9%,4.23%,0.0%,1
,LAMB W,2.53,14.33%,42.16%,29.83%,10.675%,3.0%,2
,,,,,,,
GEOL-106,,,,,,,
,YANCEY T,2.75,14.9233333333%,51.5633333333%,28.1766666667%,4.58%,0.763333333333%,6
,OLSZEWSKI T,2.55,18.18%,36.36%,30.91%,10.91%,3.64%,1
,,,,,,,
GEOL-203,,,,,,,
,CARLSON R,2.57,12.33%,45.48%,33.8325%,5.3725%,2.98%,4
,KRONENBERG A,2.42,13.5566666667%,36.66%,32.0866666667%,14.47%,3.22666666667%,3
,,,,,,,
GEOL-285,,,,,,,
,SPARKS D,3.92,95.51%,1.12%,3.37%,0.0%,0.0%,1
,,,,,,,
GEOL-300,,,,,,,
,KRONENBERG A,3.47,46.67%,53.33%,0.0%,0.0%,0.0%,1
,POPE M,3.32,36.36%,59.09%,4.55%,0.0%,0.0%,1
,MILLER B,2.96,18.27%,65.19%,10.77%,5.77%,0.0%,2
,OLSZEWSKI T,2.75,16.805%,52.735%,22.065%,5.77%,2.63%,2
,HEANEY M,3.36,37.3466666667%,61.0666666667%,1.58666666667%,0.0%,0.0%,3
,,,,,,,
GEOL-301,,,,,,,
,HOPF F,3.2,35.0%,50.0%,15.0%,0.0%,0.0%,1
,,,,,,,
GEOL-302,,,,,,,
,MARCANTONIO F,2.7,21.57%,39.22%,29.41%,7.84%,1.96%,1
,MILLER B,2.67,9.628%,54.406%,30.386%,4.266%,1.316%,5
,HAJASH A,2.46,11.76%,38.24%,35.29%,11.76%,2.94%,1
,,,,,,,
GEOL-304,,,,,,,
,LAMB W,2.46,12.23%,42.72%,28.83%,11.9325%,4.2875%,4
,,,,,,,
